tweet_id,favorite_count,retweet_count
733822306246479872,3867,1082
733482008106668032,3320,1020
733460102733135873,4432,1373
733109485275860992,51777,18036
732732193018155009,2574,575
732726085725589504,3716,950
732585889486888962,3881,825
732375214819057664,8518,2708
732005617171337216,15730,5864
731285275100512256,3669,1055
731156023742988288,4036,1362
730924654643314689,6450,2122
730573383004487680,5177,2314
730427201120833536,3645,1115
730211855403241472,4023,1134
730196704625098752,5144,2055
729854734790754305,4240,1204
729838605770891264,1795,410
729823566028484608,4192,1328
729463711119904772,6117,2472
729113531270991872,1981,350
728986383096946689,3333,879
728760639972315136,4915,1828
728751179681943552,2924,728
728653952833728512,3492,1116
728409960103686147,5171,2153
728387165835677696,3855,1027
728046963732717569,4530,1259
728035342121635841,4777,1789
728015554473250816,4310,1172
727685679342333952,3093,686
727644517743104000,6206,1872
727524757080539137,4702,1311
727314416056803329,3493,803
727286334147182592,3204,874
727175381690781696,4073,1474
727155742655025152,3823,1417
726935089318363137,7246,2629
726887082820554753,4029,1611
726828223124897792,3736,1080
726224900189511680,4643,1233
725842289046749185,7416,2838
725786712245440512,4380,1456
725729321944506368,5454,1907
725458796924002305,1483,666
724983749226668032,3892,1392
724771698126512129,2489,688
724405726123311104,5579,1763
724049859469295616,4542,1892
724046343203856385,2800,596
724004602748780546,4396,1687
723912936180330496,4089,1310
723688335806480385,8110,3194
723673163800948736,3180,955
723179728551723008,5568,2010
722974582966214656,4322,1684
722613351520608256,5211,1751
721503162398597120,4892,2004
721001180231503872,2658,657
720785406564900865,3277,828
720775346191278080,2604,729
720415127506415616,4337,1597
720389942216527872,6736,2697
720340705894408192,3013,1043
720059472081784833,4083,1208
720043174954147842,5145,2151
719991154352222208,5070,1868
719704490224398336,4798,1557
719551379208073216,5305,2067
719367763014393856,2934,791
719339463458033665,4643,1339
719332531645071360,3588,1025
718971898235854848,3662,1176
718939241951195136,5497,1883
718631497683582976,19858,8654
718613305783398402,2562,517
718540630683709445,2615,1082
718460005985447936,2838,566
718454725339934721,5111,1613
718246886998687744,2027,535
718234618122661888,4069,1074
717841801130979328,2570,635
717790033953034240,3034,1207
717537687239008257,6044,1971
717428917016076293,1685,487
717421804990701568,3306,902
717047459982213120,6581,2037
717009362452090881,3440,1045
716802964044845056,4484,1258
716791146589110272,6265,1533
716730379797970944,1291,457
716447146686459905,13767,6303
716439118184652801,2480,230
716285507865542656,2923,1161
716080869887381504,5137,1865
715928423106027520,3348,937
715758151270801409,3926,1520
715733265223708672,4908,1809
715704790270025728,2939,606
715696743237730304,4104,1380
715680795826982913,4550,1734
715360349751484417,5747,1686
715342466308784130,3176,730
715220193576927233,2537,699
715200624753819648,5382,2018
715009755312439296,4376,1325
714982300363173890,3943,1109
714962719905021952,7727,4572
714957620017307648,4350,1518
714631576617938945,3435,1072
714606013974974464,3805,995
714485234495041536,2846,1240
714258258790387713,3157,766
714251586676113411,3433,903
714214115368108032,2385,940
714141408463036416,4522,1501
713919462244790272,3441,831
713909862279876608,2011,582
713900603437621249,2978,797
713761197720473600,5130,1476
713411074226274305,4632,1382
713177543487135744,7564,3032
713175907180089344,4689,1558
712809025985978368,19550,7213
712717840512598017,12995,5364
712668654853337088,4374,1303
712438159032893441,5593,1674
712309440758808576,256,25
712097430750289920,3998,1106
712092745624633345,3097,962
712085617388212225,3413,519
712065007010385924,2379,667
711998809858043904,0,135
711968124745228288,8479,2470
711743778164514816,2994,1058
711732680602345472,9356,4416
711694788429553666,34514,19579
711652651650457602,4070,980
711363825979756544,3847,1213
711306686208872448,3484,786
711008018775851008,3151,665
710997087345876993,4786,1493
710844581445812225,2675,738
710833117892898816,2828,577
710658690886586372,2431,606
710609963652087808,5047,2517
710588934686908417,4790,2011
710296729921429505,2486,789
710283270106132480,2245,552
710272297844797440,4755,1351
710269109699739648,2530,1208
710153181850935296,3060,961
710140971284037632,2914,958
710117014656950272,5785,2127
709918798883774466,3139,1144
709901256215666688,709,105
709852847387627521,3686,1281
709566166965075968,3728,1295
709556954897764353,3457,1140
709519240576036864,1568,257
709449600415961088,2344,633
709409458133323776,2754,743
709225125749587968,2527,612
709207347839836162,13277,6257
709198395643068416,2544,687
709179584944730112,2121,722
709158332880297985,2150,449
709042156699303936,5007,1758
708853462201716736,1892,704
708845821941387268,3133,961
708834316713893888,1788,541
708810915978854401,17357,7457
708738143638450176,2884,873
708711088997666817,2683,783
708479650088034305,2684,724
708469915515297792,3248,881
708400866336894977,16852,10859
708356463048204288,3806,1436
708349470027751425,2475,790
708149363256774660,4499,1654
708130923141795840,3564,896
708119489313951744,2825,1051
708109389455101952,2030,579
708026248782585858,4595,2054
707995814724026368,3286,1206
707983188426153984,51,2
707969809498152960,2844,1039
707776935007539200,3450,1016
707741517457260545,2627,655
707738799544082433,4316,2650
707693576495472641,3624,1075
707629649552134146,2717,941
707610948723478529,17855,6887
707420581654872064,2394,740
707411934438625280,2402,642
707387676719185920,3696,1398
707377100785885184,3462,1158
707315916783140866,2608,688
707297311098011648,2911,854
707059547140169728,2709,728
707038192327901184,2315,852
707021089608753152,4287,1469
707014260413456384,2432,643
706904523814649856,15357,8415
706901761596989440,2182,643
706681918348251136,3501,1039
706644897839910912,2720,1176
706593038911545345,2275,670
706538006853918722,3645,1515
706516534877929472,3265,1111
706346369204748288,3633,992
706310011488698368,22579,8583
706291001778950144,1794,500
706265994973601792,2877,983
706169069255446529,4117,2387
706166467411222528,5429,1727
706153300320784384,1575,414
705975130514706432,3266,795
705970349788291072,3308,956
705898680587526145,2505,599
705786532653883392,2055,567
705591895322394625,3339,1233
705475953783398401,3115,995
705442520700944385,4693,1769
705428427625635840,4033,1816
705239209544720384,3159,809
705223444686888960,2731,867
705102439679201280,2270,548
705066031337840642,2294,650
704871453724954624,4500,1195
704859558691414016,2383,586
704847917308362754,5392,1644
704819833553219584,2780,1073
704761120771465216,6998,3115
704499785726889984,3102,1073
704491224099647488,808,89
704480331685040129,3584,1138
704364645503647744,8474,3824
704347321748819968,1677,376
704134088924532736,1596,502
704113298707505153,1964,606
704054845121142784,3078,986
703774238772166656,1949,500
703769065844768768,3473,1221
703631701117943808,2736,744
703611486317502464,4073,1631
703425003149250560,4010,1483
703407252292673536,2593,751
703382836347330562,3702,1226
703356393781329922,2020,417
703268521220972544,2079,587
703079050210877440,7792,3334
703041949650034688,27848,13479
702932127499816960,2734,778
702899151802126337,1703,483
702684942141153280,3397,1160
702671118226825216,2317,604
702598099714314240,10914,3515
702539513671897089,3035,1027
702332542343577600,3368,1669
702321140488925184,3461,1107
702276748847800320,2615,819
702217446468493312,5075,1440
701981390485725185,3636,1064
701952816642965504,4021,1100
701889187134500865,3761,1476
701805642395348998,3622,1822
701601587219795968,2205,491
701570477911896070,2980,1005
701545186879471618,2806,659
701214700881756160,12903,5497
700890391244103680,2343,617
700864154249383937,2737,661
700847567345688576,2569,538
700796979434098688,2574,1032
700747788515020802,24106,10070
700518061187723268,2791,860
700505138482569216,2407,616
700462010979500032,4376,1935
700167517596164096,2799,800
700151421916807169,2365,711
700143752053182464,7954,2956
700062718104104960,2793,746
700029284593901568,2187,628
700002074055016451,3495,1448
699801817392291840,3224,1033
699788877217865730,2373,533
699779630832685056,2928,1333
699775878809702401,2072,652
699691744225525762,10834,4934
699446877801091073,6264,2807
699434518667751424,2286,546
699423671849451520,1450,354
699413908797464576,2182,664
699370870310113280,1987,472
699323444782047232,3336,926
699088579889332224,2363,676
699079609774645248,2582,706
699072405256409088,3171,1273
699060279947165696,3991,1944
699036661657767936,2754,1285
698989035503689728,3568,1061
698953797952008193,2858,971
698907974262222848,2679,667
698710712454139905,2614,734
698703483621523456,1530,406
698635131305795584,1356,366
698549713696649216,2446,662
698355670425473025,1976,486
698342080612007937,2387,1019
698262614669991936,5020,2162
698195409219559425,17695,6406
698178924120031232,2956,791
697995514407682048,1612,359
697990423684476929,3474,1389
697943111201378304,2539,743
697881462549430272,3184,1275
697630435728322560,1848,578
697616773278015490,3340,1084
697596423848730625,3209,1356
697575480820686848,2155,541
697516214579523584,2192,1216
697482927769255936,2557,724
697463031882764288,3602,1479
697270446429966336,4930,1997
697259378236399616,3465,1070
697255105972801536,3182,1244
697242256848379904,2659,714
696900204696625153,3367,1102
696894894812565505,2478,730
696886256886657024,5108,1926
696877980375769088,2575,763
696754882863349760,1556,384
696744641916489729,2182,1011
696713835009417216,2515,694
696518437233913856,4103,1821
696490539101908992,1289,156
696488710901260288,2682,1110
696405997980676096,3393,1223
696100768806522880,2046,715
695816827381944320,3175,1255
695794761660297217,3367,843
695767669421768709,1976,800
695629776980148225,4822,2257
695446424020918272,4603,1943
695409464418041856,9104,3833
695314793360662529,3853,1584
695095422348574720,2793,661
695074328191332352,3003,1189
695064344191721472,1698,645
695051054296211456,2818,846
694925794720792577,2841,981
694905863685980160,2911,1003
694669722378485760,37717,15541
694356675654983680,1594,312
694352839993344000,2151,669
694342028726001664,1666,524
694329668942569472,2119,539
694206574471057408,4427,2178
694183373896572928,3110,998
694001791655137281,3584,1110
693993230313091072,1975,435
693942351086120961,1830,398
693647888581312512,2851,637
693644216740769793,1420,137
693642232151285760,2681,447
693629975228977152,2585,861
693622659251335168,1628,398
693590843962331137,5344,2121
693582294167244802,1731,274
693486665285931008,1879,678
693280720173801472,3555,1332
693267061318012928,2529,882
693262851218264065,2357,539
693231807727280129,3026,789
693155686491000832,8333,3443
693109034023534592,1820,660
693095443459342336,1982,499
692919143163629568,2830,800
692905862751522816,2576,945
692901601640583168,1889,652
692894228850999298,2411,869
692828166163931137,3034,947
692752401762250755,7211,3907
692568918515392513,4593,1654
692535307825213440,3372,1458
692530551048294401,1950,451
692423280028966913,1559,247
692417313023332352,9860,3734
692187005137076224,2665,879
692158366030913536,2276,852
692142790915014657,1732,423
692041934689402880,3591,1369
692017291282812928,3027,1022
691820333922455552,4175,1776
691793053716221953,8562,4516
691756958957883396,3057,1100
691675652215414786,2056,547
691483041324204033,2511,608
691459709405118465,4294,1240
691444869282295808,2799,913
691416866452082688,20430,8222
691321916024623104,2716,710
691096613310316544,3133,959
691090071332753408,1804,360
690989312272396288,6243,3091
690959652130045952,3788,1353
690938899477221376,4371,2149
690932576555528194,3475,1104
690735892932222976,4001,1381
690728923253055490,2297,557
690690673629138944,2460,857
690649993829576704,1383,302
690607260360429569,305,17
690597161306841088,2079,647
690400367696297985,1980,489
690374419777196032,3444,929
690360449368465409,2797,958
690348396616552449,1592,551
690248561355657216,1776,441
690021994562220032,2957,1114
690015576308211712,2653,793
690005060500217858,3874,1813
689999384604450816,1511,403
689993469801164801,1553,491
689977555533848577,1447,481
689905486972461056,2572,746
689877686181715968,3189,1275
689835978131935233,2288,813
689661964914655233,3385,1003
689659372465688576,10953,4185
689623661272240129,2360,694
689599056876867584,12291,5951
689557536375177216,2166,496
689517482558820352,3585,1541
689289219123089408,2385,1004
689283819090870273,3485,1192
689280876073582592,2111,773
689275259254616065,1225,264
689255633275777024,2707,1164
689154315265683456,3234,1080
689143371370250240,2139,553
688916208532455424,2885,940
688908934925697024,2231,832
688898160958271489,2224,850
688894073864884227,2363,745
688828561667567616,1463,398
688804835492233216,1014,210
688789766343622656,2344,718
688547210804498433,2756,758
688519176466644993,2446,791
688385280030670848,9825,4798
688211956440801280,2351,901
688179443353796608,2236,632
688116655151435777,2980,845
688064179421470721,1823,387
687841446767013888,5780,2726
687826841265172480,2885,1216
687818504314159109,2647,1020
687807801670897665,2528,756
687732144991551489,1863,704
687704180304273409,2578,902
687664829264453632,2049,552
687494652870668288,2021,619
687480748861947905,1692,263
687476254459715584,2084,574
687460506001633280,2164,586
687399393394311168,2002,678
687317306314240000,21240,9863
687312378585812992,4605,2045
687127927494963200,5771,2466
687124485711986689,2291,544
687109925361856513,6136,2658
687102708889812993,2477,1066
687096057537363968,2373,653
686947101016735744,9098,3427
686760001961103360,3720,1483
686749460672679938,3670,1572
686730991906516992,4388,1289
686683045143953408,2973,864
686618349602762752,3889,1463
686606069955735556,2002,583
686394059078897668,1850,734
686386521809772549,3442,947
686377065986265092,2347,603
686358356425093120,2325,735
686286779679375361,4235,1794
686050296934563840,2332,788
686035780142297088,1221,131
686034024800862208,3297,1258
686007916130873345,2620,452
686003207160610816,1927,681
685973236358713344,2231,568
685943807276412928,1722,651
685906723014619143,7951,3138
685681090388975616,2147,137
685667379192414208,2476,621
685663452032069632,3441,1579
685641971164143616,3106,838
685547936038666240,34833,16917
685532292383666176,3216,1238
685325112850124800,10021,4308
685321586178670592,2803,692
685315239903100929,3547,1164
685307451701334016,2186,475
685268753634967552,3280,1300
685198997565345792,2469,718
685169283572338688,4333,1534
684969860808454144,2494,411
684959798585110529,7210,3385
684940049151070208,3404,1125
684926975086034944,3702,505
684914660081053696,3703,1572
684902183876321280,1990,571
684880619965411328,2221,883
684830982659280897,37040,23287
684800227459624960,2864,1075
684594889858887680,9440,3814
684588130326986752,4357,1514
684567543613382656,3184,1329
684538444857667585,2804,1033
684481074559381504,4087,1260
684460069371654144,2094,598
684241637099323392,8631,3563
684225744407494656,1312,229
684222868335505415,4066,1487
684200372118904832,2287,1115
684195085588783105,2030,560
684188786104872960,3680,1263
684177701129875456,2132,727
684147889187209216,3148,1618
684122891630342144,2108,514
684097758874210310,4347,1554
683857920510050305,4028,1205
683852578183077888,2033,378
683849932751646720,2774,1059
683834909291606017,2769,1196
683828599284170753,2956,1143
683773439333797890,3537,1464
683742671509258241,6877,3593
683515932363329536,7783,3138
683498322573824003,3351,1035
683481228088049664,2785,1072
683462770029932544,2575,722
683449695444799489,4120,1733
683391852557561860,8043,2577
683357973142474752,3101,1014
683142553609318400,3048,1121
683111407806746624,3593,984
683098815881154561,2291,712
683078886620553216,2094,605
683030066213818368,2277,791
682962037429899265,39078,18023
682808988178739200,1872,194
682788441537560576,2614,1207
682750546109968385,1608,472
682697186228989953,1391,387
682662431982772225,3213,1165
682638830361513985,2168,648
682429480204398592,3627,1255
682406705142087680,8011,1905
682393905736888321,2367,739
682389078323662849,1767,504
682303737705140231,3255,1077
682259524040966145,4407,1311
682242692827447297,3437,1279
682088079302213632,19339,10682
682059653698686977,5245,1830
682047327939461121,3395,1042
682032003584274432,6951,2170
682003177596559360,3323,1651
681981167097122816,2937,1111
681891461017812993,2608,892
681694085539872773,13482,4368
681679526984871937,1859,482
681654059175129088,2793,1001
681610798867845120,2014,511
681579835668455424,3741,1411
681523177663676416,15118,6278
681340665377193984,1731,302
681339448655802368,9800,4382
681320187870711809,2800,819
681302363064414209,4169,1980
681297372102656000,3371,1032
681281657291280384,3399,1188
681261549936340994,1535,297
681242418453299201,1580,585
681231109724700672,2526,521
681193455364796417,3917,1610
680970795137544192,2565,719
680959110691590145,4803,2153
680940246314430465,3400,1140
680934982542561280,2194,476
680913438424612864,2524,667
680889648562991104,1863,395
680836378243002368,3649,1431
680805554198020098,2284,715
680801747103793152,2498,894
680798457301471234,3016,1122
680609293079592961,2780,771
680583894916304897,3814,1449
680497766108381184,4470,2060
680494726643068929,1803,519
680473011644985345,2681,805
680440374763077632,1535,546
680221482581123072,1535,310
680206703334408192,2986,1267
680191257256136705,2263,546
680176173301628928,4112,1691
680161097740095489,2437,791
680145970311643136,3811,1876
680130881361686529,2416,1022
680115823365742593,2868,978
680100725817409536,3766,1475
680085611152338944,13478,9604
680070545539371008,2708,944
680055455951884288,17596,7664
679877062409191424,2073,691
679872969355714560,2293,714
679862121895714818,2588,670
679854723806179328,3019,1331
679844490799091713,2496,828
679828447187857408,38185,15119
679777920601223168,3243,1205
679736210798047232,2201,858
679729593985699840,2277,884
679722016581222400,1739,507
679530280114372609,5020,2233
679527802031484928,2783,779
679511351870550016,3550,1375
679503373272485890,3324,1596
679475951516934144,2205,687
679462823135686656,33426,20279
679405845277462528,2503,1293
679158373988876288,22622,8730
679148763231985668,2915,1107
679132435750195208,3118,1244
679111216690831360,6260,2743
679062614270468097,17962,8830
679047485189439488,2367,734
679001094530465792,2969,1326
678991772295516161,2441,1263
678969228704284672,1724,497
678800283649069056,2701,970
678798276842360832,3660,1276
678774928607469569,2931,993
678767140346941444,3709,1467
678764513869611008,1713,514
678755239630127104,7502,3555
678740035362037760,3944,1827
678708137298427904,5840,2609
678675843183484930,3018,1593
678643457146150913,2152,457
678446151570427904,4191,1686
678424312106393600,5680,2730
678410210315247616,4439,1958
678399652199309312,82180,33955
678396796259975168,1666,451
678389028614488064,1959,452
678380236862578688,2555,970
678341075375947776,1807,578
678334497360859136,1365,283
678278586130948096,12023,6509
678255464182861824,1660,398
678023323247357953,2019,415
678021115718029313,14420,6818
677961670166224897,3575,1803
677918531514703872,1410,439
677895101218201600,5054,2256
677716515794329600,3188,1034
677700003327029250,3556,1541
677698403548192770,1283,340
677687604918272002,2592,900
677673981332312066,3504,1607
677662372920729601,2039,1045
677644091929329666,1964,850
677573743309385728,2239,775
677565715327688705,1352,486
677557565589463040,2547,1244
677547928504967168,7247,3886
677530072887205888,1121,242
677335745548390400,3187,1914
677334615166730240,1422,314
677331501395156992,1139,253
677328882937298944,3796,1595
677314812125323265,1718,573
677301033169788928,1302,437
677269281705472000,2087,753
677228873407442944,3705,1745
677187300187611136,2855,985
676975532580409345,2898,1142
676949632774234114,1360,422
676948236477857792,2274,929
676946864479084545,1777,404
676942428000112642,2166,811
676936541936185344,13264,5236
676916996760600576,3092,1918
676897532954456065,2355,769
676864501615042560,2203,758
676821958043033607,24072,16648
676819651066732545,1880,705
676811746707918848,1477,451
676776431406465024,5202,2140
676617503762681856,3021,1048
676613908052996102,1140,207
676606785097199616,1963,466
676603393314578432,1224,416
676593408224403456,4772,2296
676590572941893632,957,135
676588346097852417,2437,851
676582956622721024,1256,299
676575501977128964,2701,1193
676533798876651520,1957,595
676496375194980353,1582,569
676470639084101634,12108,4961
676440007570247681,1795,710
676430933382295552,1459,365
676263575653122048,2165,581
676237365392908289,1276,312
676219687039057920,77981,32988
676215927814406144,1813,624
676191832485810177,2370,1091
676146341966438401,1995,710
676121918416756736,2229,1232
676101918813499392,2927,1230
676098748976615425,3135,1529
676089483918516224,1372,456
675898130735476737,1703,607
675891555769696257,2221,927
675888385639251968,2471,1019
675878199931371520,4344,1481
675870721063669760,1708,605
675853064436391936,2795,1377
675849018447167488,978,161
675845657354215424,2372,944
675822767435051008,1583,566
675820929667219457,1092,244
675798442703122432,10650,3587
675781562965868544,1683,503
675740360753160193,1212,367
675710890956750848,1965,878
675707330206547968,2062,736
675706639471788032,670,103
675534494439489536,1882,441
675531475945709568,1223,409
675522403582218240,1079,303
675517828909424640,1354,486
675501075957489664,17764,6150
675497103322386432,3255,1374
675489971617296384,1348,629
675483430902214656,1914,1025
675432746517426176,1583,597
675372240448454658,1759,534
675362609739206656,1085,242
675354435921575936,33970,18136
675349384339542016,4058,2388
675334060156301312,2884,1364
675166823650848770,3739,1710
675153376133427200,6506,2752
675149409102012420,3873,1775
675147105808306176,976,254
675146535592706048,1239,329
675145476954566656,2208,954
675135153782571009,1342,521
675113801096802304,2015,822
675111688094527488,996,266
675109292475830276,2889,1198
675047298674663426,1097,344
675015141583413248,2806,1264
675006312288268288,1012,238
675003128568291329,1603,501
674999807681908736,2328,1161
674805413498527744,888,371
674800520222154752,3102,904
674793399141146624,2587,1151
674790488185167872,1141,268
674788554665512960,836,219
674781762103414784,2070,1271
674774481756377088,1164,501
674767892831932416,1890,837
674764817387900928,810,251
674754018082705410,1402,470
674752233200820224,1507,487
674743008475090944,1448,582
674742531037511680,503,54
674739953134403584,1144,417
674737130913071104,664,96
674690135443775488,1186,491
674670581682434048,1668,688
674664755118911488,952,267
674646392044941312,1486,526
674644256330530816,1062,284
674638615994089473,1736,610
674632714662858753,1548,604
674606911342424069,963,103
674468880899788800,6414,2164
674447403907457024,1093,374
674436901579923456,1150,414
674422304705744896,1479,559
674416750885273600,705,147
674410619106390016,1233,485
674394782723014656,1545,603
674372068062928900,871,324
674330906434379776,579,76
674318007229923329,1454,540
674307341513269249,11661,7283
674291837063053312,15194,6182
674271431610523648,1616,764
674269164442398721,925,238
674265582246694913,1688,891
674262580978937856,1342,479
674255168825880576,1515,586
674082852460433408,777,179
674075285688614912,1004,301
674063288070742018,6549,2332
674053186244734976,3420,1363
674051556661161984,1488,504
674045139690631169,1463,670
674042553264685056,741,134
674038233588723717,1129,429
674036086168010753,868,226
674024893172875264,1836,1288
674019345211760640,1167,313
674014384960745472,1608,678
674008982932058114,1233,369
673956914389192708,2003,1010
673919437611909120,1200,383
673906403526995968,3284,1693
673887867907739649,958,263
673716320723169284,3152,795
673715861853720576,3637,2185
673711475735838725,1067,310
673709992831262724,874,284
673708611235921920,1104,300
673707060090052608,1126,406
673705679337693185,1291,414
673700254269775872,1477,596
673697980713705472,3903,2048
673689733134946305,1785,679
673688752737402881,1297,518
673686845050527744,1484,456
673680198160809984,1409,486
673662677122719744,1281,377
673656262056419329,736,253
673636718965334016,1147,380
673612854080196609,1630,752
673583129559498752,1224,385
673580926094458881,852,276
673576835670777856,1421,585
673363615379013632,1048,320
673359818736984064,1487,698
673355879178194945,1531,608
673352124999274496,1693,562
673350198937153538,760,222
673345638550134785,2593,1332
673343217010679808,999,280
673342308415348736,1302,612
673320132811366400,13823,8289
673317986296586240,888,271
673295268553605120,7703,3294
673270968295534593,1091,384
673240798075449344,1453,762
673213039743795200,2308,882
673148804208660480,1737,655
672997845381865473,2012,750
672995267319328768,977,309
672988786805112832,1001,303
672984142909456390,1280,563
672980819271634944,1856,1038
672975131468300288,1722,952
672970152493887488,974,369
672968025906282496,1344,568
672964561327235073,1456,663
672902681409806336,1398,526
672898206762672129,916,436
672884426393653248,1586,858
672877615439593473,1053,381
672834301050937345,1341,591
672828477930868736,1275,508
672640509974827008,996,334
672622327801233409,1323,514
672614745925664768,1252,606
672609152938721280,1141,404
672604026190569472,1140,419
672594978741354496,1357,627
672591762242805761,972,345
672591271085670400,746,194
672538107540070400,1053,383
672523490734551040,660,178
672488522314567680,1143,454
672482722825261057,1162,629
672481316919734272,730,128
672475084225949696,1467,725
672466075045466113,1384,559
672272411274932228,6603,3516
672267570918129665,1533,636
672264251789176834,1173,353
672256522047614977,2883,1611
672254177670729728,1467,765
672248013293752320,1765,631
672245253877968896,702,162
672239279297454080,914,330
672231046314901505,1878,1050
672222792075620352,803,219
672205392827572224,2316,1200
672169685991993344,1041,383
672160042234327040,885,371
672139350159835138,1785,744
672125275208069120,2459,1186
672095186491711488,1019,379
672082170312290304,959,378
672068090318987265,1325,533
671896809300709376,8651,4310
671891728106971137,1357,589
671882082306625538,3549,1427
671879137494245376,1452,712
671874878652489728,1277,578
671866342182637568,1150,518
671855973984772097,929,469
671789708968640512,7229,3618
671768281401958400,1222,544
671763349865160704,1720,956
671744970634719232,1379,798
671743150407421952,757,238
671735591348891648,1479,783
671729906628341761,8703,4524
671561002136281088,13128,7492
671550332464455680,938,215
671547767500775424,1384,617
671544874165002241,2032,1085
671542985629241344,1117,588
671538301157904385,947,411
671536543010570240,1207,424
671533943490011136,1043,599
671528761649688577,857,267
671520732782923777,1430,544
671518598289059840,970,302
671511350426865664,1650,753
671504605491109889,7196,3661
671497587707535361,937,461
671488513339211776,1035,486
671486386088865792,595,212
671485057807351808,780,239
671390180817915904,1451,759
671362598324076544,1136,301
671357843010908160,409,151
671355857343524864,490,117
671347597085433856,986,444
671186162933985280,752,220
671182547775299584,1152,358
671166507850801152,894,365
671163268581498880,1699,1145
671159727754231808,386,84
671154572044468225,740,226
671151324042559489,688,160
671147085991960577,691,237
671141549288370177,1199,676
671138694582165504,954,419
671134062904504320,768,200
671122204919246848,3579,2611
671115716440031232,1390,800
671109016219725825,1171,455
670995969505435648,1131,303
670842764863651840,25121,9056
670840546554966016,610,204
670838202509447168,1140,722
670833812859932673,461,128
670832455012716544,749,226
670826280409919488,5690,4214
670823764196741120,796,198
670822709593571328,628,100
670815497391357952,3246,1598
670811965569282048,1158,277
670807719151067136,1179,507
670804601705242624,2018,989
670803562457407488,350,91
670797304698376195,752,245
670792680469889025,853,288
670789397210615808,677,248
670786190031921152,615,208
670783437142401025,835,410
670782429121134593,1607,801
670780561024270336,799,297
670778058496974848,336,74
670764103623966721,1100,437
670755717859713024,456,116
670733412878163972,987,528
670727704916926465,850,375
670717338665226240,1244,512
670704688707301377,781,383
670691627984359425,602,252
670679630144274432,763,296
670676092097810432,258,45
670668383499735048,10979,5228
670474236058800128,1567,791
670468609693655041,359,87
670465786746662913,991,573
670452855871037440,562,215
670449342516494336,1221,695
670444955656130560,6867,2050
670442337873600512,661,204
670435821946826752,1077,538
670434127938719744,1437,669
670433248821026816,333,118
670428280563085312,1416,657
670427002554466305,530,170
670421925039075328,1342,660
670420569653809152,642,328
670417414769758208,581,333
670411370698022913,2077,934
670408998013820928,568,233
670403879788544000,445,163
670385711116361728,577,220
670374371102445568,759,278
670361874861563904,338,69
670338931251150849,438,114
670319130621435904,3947,1275
670303360680108032,436,139
670290420111441920,723,298
670093938074779648,1058,349
670086499208155136,714,262
670079681849372674,2275,1293
670073503555706880,1607,820
670069087419133954,648,252
670061506722140161,785,353
670055038660800512,683,342
670046952931721218,660,181
670040295598354432,771,115
670037189829525505,599,288
670003130994700288,342,96
669993076832759809,332,87
669972011175813120,455,168
669970042633789440,308,63
669942763794931712,521,173
669926384437997569,385,108
669923323644657664,242,59
669753178989142016,834,417
669749430875258880,278,67
669684865554620416,534,91
669683899023405056,398,114
669682095984410625,362,137
669680153564442624,682,299
669661792646373376,820,455
669625907762618368,3614,1875
669603084620980224,967,380
669597912108789760,523,156
669583744538451968,1521,964
669573570759163904,447,147
669571471778410496,1622,1050
669567591774625800,241,59
669564461267722241,396,128
669393256313184256,375,79
669375718304980992,1370,755
669371483794317312,509,187
669367896104181761,474,164
669363888236994561,644,237
669359674819481600,376,127
669354382627049472,2778,1316
669353438988365824,663,266
669351434509529089,449,194
669328503091937280,1032,432
669327207240699904,586,120
669324657376567296,507,214
669216679721873412,1213,416
669214165781868544,451,177
669203728096960512,1028,495
669037058363662336,676,323
669015743032369152,756,385
669006782128353280,590,260
669000397445533696,21340,6594
668994913074286592,452,241
668992363537309700,762,359
668989615043424256,698,338
668988183816871936,922,489
668986018524233728,566,173
668981893510119424,553,318
668979806671884288,811,358
668975677807423489,1336,603
668967877119254528,150,25
668960084974809088,723,248
668955713004314625,284,74
668932921458302977,273,59
668902994700836864,325,104
668892474547511297,408,156
668872652652679168,542,308
668852170888998912,464,172
668826086256599040,446,143
668815180734689280,584,282
668779399630725120,718,382
668655139528511488,543,225
668645506898350081,915,558
668643542311546881,900,546
668641109086707712,1096,557
668636665813057536,1068,504
668633411083464705,2883,1711
668631377374486528,737,327
668627278264475648,326,118
668625577880875008,398,140
668623201287675904,1478,803
668620235289837568,208,45
668614819948453888,622,324
668587383441514497,1701,1115
668567822092664832,252,58
668544745690562560,533,236
668542336805281792,472,223
668537837512433665,257,78
668528771708952576,473,232
668507509523615744,333,111
668496999348633600,421,136
668484198282485761,435,242
668480044826800133,473,153
668466899341221888,903,530
668297328638447616,634,307
668291999406125056,252,32
668286279830867968,517,142
668274247790391296,844,236
668268907921326080,564,243
668256321989451776,1334,637
668248472370458624,1013,502
668237644992782336,6350,2940
668226093875376128,304,107
668221241640230912,520,204
668204964695683073,564,200
668190681446379520,666,200
668171859951755264,503,202
668154635664932864,508,325
668142349051129856,575,295
668113020489474048,676,252
667937095915278337,1293,818
667924896115245057,307,114
667915453470232577,215,58
667911425562669056,498,311
667902449697558528,861,385
667886921285246976,1919,1122
667885044254572545,836,504
667878741721415682,401,122
667873844930215936,641,418
667866724293877760,3054,1062
667861340749471744,245,79
667832474953625600,293,63
667806454573760512,1071,512
667801013445750784,335,97
667793409583771648,711,336
667782464991965184,420,250
667773195014021121,240,58
667766675769573376,449,224
